snapshot_date,store_id,store_city,product_id,product_name,category,quantity_on_hand,reorder_level,unit_cost
2023-01-01,STR-DEL-02,Delhi,P0194,Card Game UNO,Toys,482,49,2446.96
2023-01-01,STR-DEL-02,Delhi,P0123,Face Mask Sheet 5pk,Beauty,294,32,2734.05
2023-01-01,STR-DEL-02,Delhi,P0122,Conditioner Keratin 200ml,Beauty,175,46,1704.81
2023-01-01,STR-DEL-03,Delhi,P0150,Running Armband,Sports,238,26,2255.68
2023-01-01,STR-DEL-03,Delhi,P0104,Chopping Board Bamboo,Home & Kitchen,421,47,5365.91
2023-01-01,STR-DEL-03,Delhi,P0171,Zero to One,Books,392,13,1267.6
2023-01-01,STR-DEL-03,Delhi,P0050,Raincoat Foldable,Clothing,484,21,1798.7
2023-01-01,STR-DEL-03,Delhi,P0002,Wireless Earbuds,Electronics,424,27,1762.17
2023-01-01,STR-DEL-03,Delhi,P0009,Keyboard Mechanical,Electronics,212,38,16955.62
2023-01-01,STR-DEL-03,Delhi,P0119,Lip Balm Tinted,Beauty,313,21,1919.76
2023-01-01,STR-DEL-03,Delhi,P0185,Board Game Monopoly,Toys,0,31,1089.28
2023-01-01,STR-DEL-03,Delhi,P0153,Sweatband Wrist 2pc,Sports,458,25,3583.94
2023-01-01,STR-DEL-03,Delhi,P0175,Dune Frank Herbert,Books,397,26,1118.94
2023-01-01,STR-DEL-03,Delhi,P0032,Slim Fit Jeans,Clothing,102,39,3491.89
2023-01-01,STR-DEL-03,Delhi,P0087,Rock Salt 1kg,Groceries,148,18,642.9
2023-01-01,STR-DEL-03,Delhi,P0133,Makeup Remover 150ml,Beauty,42,37,2644.47
2023-01-01,STR-DEL-03,Delhi,P0129,Deodorant Roll-On,Beauty,0,22,2859.72
2023-01-01,STR-DEL-03,Delhi,P0140,Bath Bombs Set 4pc,Beauty,356,50,577.39
2023-01-01,STR-DEL-03,Delhi,P0003,USB-C Hub,Electronics,238,36,9986.23
2023-01-01,STR-DEL-03,Delhi,P0065,Wheat Flour 5kg,Groceries,18,39,587.76
2023-01-01,STR-DEL-03,Delhi,P0073,Black Pepper 100g,Groceries,251,28,669.61
2023-01-01,STR-DEL-03,Delhi,P0064,Sugar 1kg,Groceries,97,38,495.97
2023-01-01,STR-DEL-03,Delhi,P0111,Vacuum Flask 1L,Home & Kitchen,476,30,9492.38
2023-01-01,STR-DEL-03,Delhi,P0138,Lipstick Matte,Beauty,431,11,2413.32
2023-01-01,STR-DEL-03,Delhi,P0108,Photo Frame Set 5pc,Home & Kitchen,248,11,4023.66
2023-01-01,STR-DEL-03,Delhi,P0025,Digital Alarm Clock,Electronics,83,49,29647.03
2023-01-01,STR-DEL-03,Delhi,P0125,Compact Powder,Beauty,352,50,75.93
2023-01-01,STR-DEL-03,Delhi,P0194,Card Game UNO,Toys,150,37,2886.42
2023-01-01,STR-DEL-03,Delhi,P0028,Mini Projector,Electronics,386,26,4692.79
2023-01-01,STR-DEL-03,Delhi,P0179,Digital Minimalism,Books,415,50,641.23
2023-01-01,STR-DEL-03,Delhi,P0072,Olive Oil 500ml,Groceries,309,10,632.93
2023-01-01,STR-DEL-03,Delhi,P0113,Table Lamp Ceramic,Home & Kitchen,108,37,4614.84
2023-01-01,STR-DEL-03,Delhi,P0044,Cotton Saree,Clothing,234,23,1356.46
2023-01-01,STR-DEL-03,Delhi,P0193,Building Blocks 200pc,Toys,0,43,862.09
2023-01-01,STR-DEL-03,Delhi,P0055,Maxi Dress,Clothing,276,38,2490.11
2023-01-01,STR-DEL-03,Delhi,P0157,Swimming Goggles,Sports,465,19,2527.47
2023-01-01,STR-DEL-03,Delhi,P0045,Running Shorts,Clothing,169,28,531.83
2023-01-01,STR-DEL-03,Delhi,P0033,Formal Shirt,Clothing,464,39,2370.4
2023-01-01,STR-DEL-03,Delhi,P0054,Oxford Shirt,Clothing,179,11,4061.87
2023-01-01,STR-DEL-03,Delhi,P0094,Cotton Bedsheet King,Home & Kitchen,138,19,5029.72
2023-01-01,STR-DEL-03,Delhi,P0196,Drone Mini Kids,Toys,268,20,2542.22
2023-01-01,STR-DEL-03,Delhi,P0080,Dark Chocolate 200g,Groceries,418,39,187.61
2023-01-01,STR-DEL-03,Delhi,P0034,Kurta Set,Clothing,97,50,3899.99
2023-01-01,STR-DEL-04,Delhi,P0073,Black Pepper 100g,Groceries,494,35,644.94
2023-01-01,STR-DEL-04,Delhi,P0138,Lipstick Matte,Beauty,135,35,2993.2
2023-01-01,STR-DEL-04,Delhi,P0177,The Subtle Art,Books,27,16,223.91
2023-01-01,STR-DEL-04,Delhi,P0136,Eyeshadow Palette 12pc,Beauty,132,30,1913.4
2023-01-01,STR-DEL-04,Delhi,P0062,Toor Dal 1kg,Groceries,133,36,415.45
2023-01-01,STR-DEL-04,Delhi,P0101,Lunch Box 3-Tier,Home & Kitchen,190,31,233.74
2023-01-01,STR-DEL-04,Delhi,P0028,Mini Projector,Electronics,350,29,4003.65
2023-01-01,STR-DEL-04,Delhi,P0007,Webcam HD,Electronics,435,36,32028.76
2023-01-01,STR-DEL-04,Delhi,P0045,Running Shorts,Clothing,353,23,487.64
2023-01-01,STR-DEL-04,Delhi,P0091,Non-Stick Pan 24cm,Home & Kitchen,290,10,1158.05
2023-01-01,STR-DEL-04,Delhi,P0075,Cumin Seeds 100g,Groceries,130,12,510.99
2023-01-01,STR-DEL-04,Delhi,P0132,Facial Serum Vitamin C,Beauty,272,24,263.99
2023-01-01,STR-DEL-04,Delhi,P0031,Cotton T-Shirt,Clothing,125,23,3091.26
2023-01-01,STR-DEL-04,Delhi,P0056,Bermuda Shorts,Clothing,471,15,2560.3
2023-01-01,STR-DEL-04,Delhi,P0059,Night Suit,Clothing,190,23,865.14
2023-01-01,STR-DEL-04,Delhi,P0115,Mixing Bowl Set 3pc,Home & Kitchen,454,25,8777.74
2023-01-01,STR-DEL-04,Delhi,P0009,Keyboard Mechanical,Electronics,202,10,14989.46
2023-01-01,STR-DEL-04,Delhi,P0123,Face Mask Sheet 5pk,Beauty,316,33,2722.59
2023-01-01,STR-DEL-04,Delhi,P0182,Rubik's Cube 3x3,Toys,223,17,1803.74
2023-01-01,STR-DEL-04,Delhi,P0084,Pickle Mango 500g,Groceries,0,10,621.23
2023-01-01,STR-DEL-04,Delhi,P0134,Beard Oil 50ml,Beauty,71,25,3190.33
2023-01-01,STR-DEL-04,Delhi,P0018,Pen Drive 64GB,Electronics,2,50,23468.69
2023-01-01,STR-DEL-04,Delhi,P0122,Conditioner Keratin 200ml,Beauty,133,47,1935.19
2023-01-01,STR-DEL-04,Delhi,P0012,Phone Stand,Electronics,102,21,18021.13
2023-01-01,STR-DEL-04,Delhi,P0017,Ethernet Cable 5m,Electronics,460,28,9013.06
2023-01-01,STR-DEL-04,Delhi,P0032,Slim Fit Jeans,Clothing,351,26,3278.2
2023-01-01,STR-DEL-04,Delhi,P0117,Moisturiser SPF 30,Beauty,40,40,1128.68
2023-01-01,STR-DEL-04,Delhi,P0152,Gym Bag Duffle,Sports,292,44,3947.94
2023-01-01,STR-DEL-04,Delhi,P0095,Pillow Memory Foam,Home & Kitchen,377,20,828.06
2023-01-01,STR-DEL-04,Delhi,P0005,Smartwatch Band,Electronics,414,22,28779.22
2023-01-01,STR-DEL-04,Delhi,P0183,Play-Doh 10pk,Toys,398,38,3061.55
2023-01-01,STR-DEL-04,Delhi,P0161,Atomic Habits,Books,352,14,169.39
2023-01-01,STR-DEL-04,Delhi,P0092,Pressure Cooker 5L,Home & Kitchen,175,22,7269.65
2023-01-01,STR-DEL-04,Delhi,P0068,Oats 1kg,Groceries,295,18,25.95
2023-01-01,STR-DEL-04,Delhi,P0058,Kids T-Shirt Pack,Clothing,118,15,3534.07
2023-01-01,STR-DEL-04,Delhi,P0048,Printed Kurti,Clothing,333,15,1403.84
2023-01-01,STR-DEL-04,Delhi,P0070,Instant Noodles 12pk,Groceries,199,42,205.51
2023-01-01,STR-DEL-04,Delhi,P0039,Denim Jacket,Clothing,390,39,4012.55
2023-01-01,STR-DEL-04,Delhi,P0166,Deep Work,Books,275,45,176.0
2023-01-01,STR-DEL-04,Delhi,P0194,Card Game UNO,Toys,149,46,2425.65
2023-01-01,STR-DEL-05,Delhi,P0135,Hair Gel Strong Hold,Beauty,356,41,412.07
2023-01-01,STR-DEL-05,Delhi,P0070,Instant Noodles 12pk,Groceries,441,16,208.98
2023-01-01,STR-DEL-05,Delhi,P0007,Webcam HD,Electronics,6,38,30200.92
2023-01-01,STR-DEL-05,Delhi,P0140,Bath Bombs Set 4pc,Beauty,65,36,562.66
2023-01-01,STR-DEL-05,Delhi,P0005,Smartwatch Band,Electronics,41,42,27463.0
2023-01-01,STR-DEL-05,Delhi,P0189,Telescope Starter,Toys,455,25,665.72
2023-01-01,STR-DEL-05,Delhi,P0026,Tablet Stand Adjustable,Electronics,106,19,13729.31
2023-01-01,STR-DEL-05,Delhi,P0105,Spice Rack 16pc,Home & Kitchen,149,18,3281.72
2023-01-01,STR-DEL-05,Delhi,P0081,Cornflakes 500g,Groceries,344,26,386.39
2023-01-01,STR-DEL-05,Delhi,P0065,Wheat Flour 5kg,Groceries,278,32,570.79
2023-01-01,STR-DEL-05,Delhi,P0071,Pasta Penne 500g,Groceries,419,47,174.08
2023-01-01,STR-DEL-05,Delhi,P0031,Cotton T-Shirt,Clothing,322,48,3179.65
2023-01-01,STR-DEL-05,Delhi,P0110,Iron Steam 1200W,Home & Kitchen,326,46,8666.26
2023-01-01,STR-DEL-05,Delhi,P0128,Perfume EDT 100ml,Beauty,240,35,3288.63
2023-01-01,STR-DEL-05,Delhi,P0176,Harry Potter Box Set,Books,446,27,345.19
2023-01-01,STR-DEL-05,Delhi,P0028,Mini Projector,Electronics,341,23,4619.09
2023-01-01,STR-DEL-05,Delhi,P0134,Beard Oil 50ml,Beauty,262,21,2976.69
2023-01-01,STR-DEL-05,Delhi,P0170,The Psychology of Money,Books,357,12,212.01
2023-01-01,STR-DEL-05,Delhi,P0069,Peanut Butter 400g,Groceries,174,36,252.85
2023-01-01,STR-DEL-05,Delhi,P0083,Biscuit Variety Pack,Groceries,204,24,432.98
2023-01-01,STR-DEL-05,Delhi,P0085,Papad 200g,Groceries,148,12,278.53
2023-01-01,STR-DEL-05,Delhi,P0161,Atomic Habits,Books,232,26,176.71
2023-01-01,STR-DEL-05,Delhi,P0143,Skipping Rope Speed,Sports,181,24,1782.52
2023-01-01,STR-DEL-05,Delhi,P0064,Sugar 1kg,Groceries,153,16,511.48
2023-01-01,STR-DEL-05,Delhi,P0162,Sapiens,Books,43,40,967.21
2023-01-01,STR-DEL-05,Delhi,P0194,Card Game UNO,Toys,32,39,2571.68
2023-01-01,STR-DEL-05,Delhi,P0144,Water Bottle Gym 750ml,Sports,445,21,5528.99
2023-01-01,STR-DEL-05,Delhi,P0093,Glass Storage Set,Home & Kitchen,223,48,8736.28
2023-01-01,STR-DEL-05,Delhi,P0051,Thermal Innerwear,Clothing,265,15,1568.62
2023-01-01,STR-DEL-05,Delhi,P0195,Slime Kit DIY,Toys,401,19,1247.95
2023-01-01,STR-DEL-05,Delhi,P0104,Chopping Board Bamboo,Home & Kitchen,490,41,5601.41
2023-01-01,STR-DEL-05,Delhi,P0096,Mop Spin Bucket,Home & Kitchen,258,39,4486.42
2023-01-01,STR-DEL-05,Delhi,P0112,Cushion Cover Set 5pc,Home & Kitchen,89,31,2524.67
2023-01-01,STR-DEL-05,Delhi,P0131,Hand Cream 75ml,Beauty,133,42,1124.88
2023-01-01,STR-DEL-05,Delhi,P0137,Mascara Volumising,Beauty,0,17,266.82
2023-01-01,STR-DEL-05,Delhi,P0012,Phone Stand,Electronics,288,23,16960.9
2023-01-01,STR-DEL-05,Delhi,P0109,Laundry Basket Foldable,Home & Kitchen,95,27,4281.78
2023-01-01,STR-DEL-05,Delhi,P0080,Dark Chocolate 200g,Groceries,485,38,160.38
2023-01-01,STR-DEL-05,Delhi,P0072,Olive Oil 500ml,Groceries,73,41,691.72
2023-01-01,STR-DEL-05,Delhi,P0139,Face Scrub 100g,Beauty,95,28,2778.2
2023-01-01,STR-BAN-01,Bangalore,P0046,Sweatshirt Crew Neck,Clothing,239,30,1131.39
2023-01-01,STR-BAN-01,Bangalore,P0087,Rock Salt 1kg,Groceries,444,22,679.36
2023-01-01,STR-BAN-01,Bangalore,P0122,Conditioner Keratin 200ml,Beauty,405,30,1920.99
2023-01-01,STR-BAN-01,Bangalore,P0063,Sunflower Oil 1L,Groceries,190,38,421.05
2023-01-01,STR-BAN-01,Bangalore,P0069,Peanut Butter 400g,Groceries,467,29,202.11
2023-01-01,STR-BAN-01,Bangalore,P0084,Pickle Mango 500g,Groceries,120,40,556.06
2023-01-01,STR-BAN-01,Bangalore,P0125,Compact Powder,Beauty,378,16,65.76
2023-01-01,STR-BAN-01,Bangalore,P0191,Remote Control Car,Toys,0,29,1165.89
2023-01-01,STR-BAN-01,Bangalore,P0088,Saffron 1g,Groceries,384,38,310.21
2023-01-01,STR-BAN-01,Bangalore,P0163,Ikigai,Books,420,49,423.92
2023-01-01,STR-BAN-01,Bangalore,P0119,Lip Balm Tinted,Beauty,498,17,1883.83
2023-01-01,STR-BAN-01,Bangalore,P0019,Portable Monitor 15in,Electronics,484,30,28080.79
2023-01-01,STR-BAN-01,Bangalore,P0118,Sunscreen SPF 50 50ml,Beauty,44,22,2246.39
2023-01-01,STR-BAN-01,Bangalore,P0199,Magic Kit 50 Tricks,Toys,369,36,2527.37
2023-01-01,STR-BAN-01,Bangalore,P0167,Python Crash Course,Books,333,12,344.63
2023-01-01,STR-BAN-01,Bangalore,P0026,Tablet Stand Adjustable,Electronics,50,17,11561.23
2023-01-01,STR-BAN-01,Bangalore,P0034,Kurta Set,Clothing,0,27,4494.78
2023-01-01,STR-BAN-01,Bangalore,P0006,LED Desk Lamp,Electronics,485,18,25104.4
2023-01-01,STR-BAN-01,Bangalore,P0021,Smart Plug WiFi,Electronics,424,28,31258.8
2023-01-01,STR-BAN-01,Bangalore,P0013,Screen Protector,Electronics,75,11,2215.1
2023-01-01,STR-BAN-01,Bangalore,P0165,Rich Dad Poor Dad,Books,378,22,1383.4
2023-01-01,STR-BAN-01,Bangalore,P0151,Sports Shoes Running,Sports,58,32,6513.76
2023-01-01,STR-BAN-01,Bangalore,P0178,Grit Angela Duckworth,Books,246,26,572.73
2023-01-01,STR-BAN-01,Bangalore,P0037,Polo T-Shirt,Clothing,424,17,3741.38
2023-01-01,STR-BAN-01,Bangalore,P0049,Formal Blazer,Clothing,321,26,2487.8
2023-01-01,STR-BAN-01,Bangalore,P0142,Resistance Bands Set,Sports,354,28,4213.94
2023-01-01,STR-BAN-01,Bangalore,P0109,Laundry Basket Foldable,Home & Kitchen,166,27,5301.89
2023-01-01,STR-BAN-01,Bangalore,P0007,Webcam HD,Electronics,128,19,31934.67
2023-01-01,STR-BAN-01,Bangalore,P0166,Deep Work,Books,480,25,158.24
2023-01-01,STR-BAN-01,Bangalore,P0080,Dark Chocolate 200g,Groceries,315,12,180.88
2023-01-01,STR-BAN-01,Bangalore,P0057,Lehenga Choli,Clothing,154,26,983.27
2023-01-01,STR-BAN-01,Bangalore,P0045,Running Shorts,Clothing,136,26,487.03
2023-01-01,STR-BAN-01,Bangalore,P0085,Papad 200g,Groceries,73,18,263.06
2023-01-01,STR-BAN-01,Bangalore,P0009,Keyboard Mechanical,Electronics,435,10,13183.48
2023-01-01,STR-BAN-01,Bangalore,P0094,Cotton Bedsheet King,Home & Kitchen,313,14,4016.8
2023-01-01,STR-BAN-01,Bangalore,P0071,Pasta Penne 500g,Groceries,477,44,145.4
2023-01-01,STR-BAN-01,Bangalore,P0005,Smartwatch Band,Electronics,216,13,27160.32
2023-01-01,STR-BAN-01,Bangalore,P0056,Bermuda Shorts,Clothing,33,10,2558.45
2023-01-01,STR-BAN-01,Bangalore,P0186,Nerf Blaster,Toys,176,11,1018.12
2023-01-01,STR-BAN-01,Bangalore,P0129,Deodorant Roll-On,Beauty,472,28,2917.17
2023-01-01,STR-BAN-02,Bangalore,P0167,Python Crash Course,Books,416,41,378.18
2023-01-01,STR-BAN-02,Bangalore,P0094,Cotton Bedsheet King,Home & Kitchen,453,48,4677.9
2023-01-01,STR-BAN-02,Bangalore,P0058,Kids T-Shirt Pack,Clothing,418,38,3491.55
2023-01-01,STR-BAN-02,Bangalore,P0179,Digital Minimalism,Books,70,25,677.49
2023-01-01,STR-BAN-02,Bangalore,P0120,Hair Oil Coconut 200ml,Beauty,486,22,581.02
2023-01-01,STR-BAN-02,Bangalore,P0114,Dustbin Pedal 12L,Home & Kitchen,344,36,1793.39
2023-01-01,STR-BAN-02,Bangalore,P0018,Pen Drive 64GB,Electronics,335,45,22708.15
2023-01-01,STR-BAN-02,Bangalore,P0103,Towel Set Bath 4pc,Home & Kitchen,367,37,7434.26
2023-01-01,STR-BAN-02,Bangalore,P0057,Lehenga Choli,Clothing,413,25,818.46
2023-01-01,STR-BAN-02,Bangalore,P0070,Instant Noodles 12pk,Groceries,399,19,203.43
2023-01-01,STR-BAN-02,Bangalore,P0133,Makeup Remover 150ml,Beauty,249,30,3166.43
2023-01-01,STR-BAN-02,Bangalore,P0125,Compact Powder,Beauty,53,10,71.61
2023-01-01,STR-BAN-02,Bangalore,P0147,Football Size 5,Sports,371,23,3861.0
2023-01-01,STR-BAN-02,Bangalore,P0066,Green Tea 100bags,Groceries,365,50,549.67
2023-01-01,STR-BAN-02,Bangalore,P0182,Rubik's Cube 3x3,Toys,81,44,2011.43
2023-01-01,STR-BAN-02,Bangalore,P0142,Resistance Bands Set,Sports,126,42,3675.04
2023-01-01,STR-BAN-02,Bangalore,P0088,Saffron 1g,Groceries,496,48,359.18
2023-01-01,STR-BAN-02,Bangalore,P0087,Rock Salt 1kg,Groceries,227,36,654.31
2023-01-01,STR-BAN-02,Bangalore,P0100,Water Bottle Steel 1L,Home & Kitchen,490,48,7821.28
2023-01-01,STR-BAN-02,Bangalore,P0014,Laptop Sleeve 15in,Electronics,349,39,7405.39
2023-01-01,STR-BAN-02,Bangalore,P0011,HDMI Cable 2m,Electronics,439,16,8856.37
2023-01-01,STR-BAN-02,Bangalore,P0130,Body Lotion 400ml,Beauty,133,16,3087.32
2023-01-01,STR-BAN-02,Bangalore,P0078,Milk Powder 500g,Groceries,475,20,286.96
2023-01-01,STR-BAN-02,Bangalore,P0009,Keyboard Mechanical,Electronics,348,13,16873.01
2023-01-01,STR-BAN-02,Bangalore,P0126,Foundation Liquid 30ml,Beauty,28,34,1094.96
2023-01-01,STR-BAN-02,Bangalore,P0160,Pull-Up Bar Doorway,Sports,94,23,1512.46
2023-01-01,STR-BAN-02,Bangalore,P0019,Portable Monitor 15in,Electronics,464,27,25224.15
2023-01-01,STR-BAN-02,Bangalore,P0097,Curtains Blackout 2pc,Home & Kitchen,454,43,10744.23
2023-01-01,STR-BAN-02,Bangalore,P0034,Kurta Set,Clothing,466,34,3668.22
2023-01-01,STR-BAN-02,Bangalore,P0033,Formal Shirt,Clothing,390,26,2119.55
2023-01-01,STR-BAN-02,Bangalore,P0068,Oats 1kg,Groceries,303,17,33.13
2023-01-01,STR-BAN-02,Bangalore,P0116,Face Wash Gel 100ml,Beauty,451,26,3036.91
2023-01-01,STR-BAN-02,Bangalore,P0115,Mixing Bowl Set 3pc,Home & Kitchen,414,32,10897.98
2023-01-01,STR-BAN-02,Bangalore,P0169,Thinking Fast and Slow,Books,396,49,336.84
2023-01-01,STR-BAN-02,Bangalore,P0189,Telescope Starter,Toys,209,41,560.51
2023-01-01,STR-BAN-02,Bangalore,P0180,Meditations Marcus Aurelius,Books,310,14,782.26
2023-01-01,STR-BAN-02,Bangalore,P0121,Shampoo Anti-Dandruff 300ml,Beauty,478,13,2420.65
2023-01-01,STR-BAN-02,Bangalore,P0024,Streaming Stick,Electronics,224,30,5498.2
2023-01-01,STR-BAN-02,Bangalore,P0106,Door Mat Coir,Home & Kitchen,439,49,7181.78
2023-01-01,STR-BAN-02,Bangalore,P0043,Winter Sweater,Clothing,431,46,1078.97
2023-01-01,STR-BAN-03,Bangalore,P0003,USB-C Hub,Electronics,390,15,9241.48
2023-01-01,STR-BAN-03,Bangalore,P0037,Polo T-Shirt,Clothing,382,35,3318.54
2023-01-01,STR-BAN-03,Bangalore,P0034,Kurta Set,Clothing,162,46,3869.18
2023-01-01,STR-BAN-03,Bangalore,P0160,Pull-Up Bar Doorway,Sports,388,17,1541.49
2023-01-01,STR-BAN-03,Bangalore,P0097,Curtains Blackout 2pc,Home & Kitchen,311,45,11913.2
2023-01-01,STR-BAN-03,Bangalore,P0033,Formal Shirt,Clothing,26,19,2408.9
2023-01-01,STR-BAN-03,Bangalore,P0064,Sugar 1kg,Groceries,427,45,448.27
2023-01-01,STR-BAN-03,Bangalore,P0089,Cashew Nuts 250g,Groceries,43,47,69.27
2023-01-01,STR-BAN-03,Bangalore,P0076,Coconut Oil 1L,Groceries,408,45,289.61
2023-01-01,STR-BAN-03,Bangalore,P0150,Running Armband,Sports,38,31,2060.7
2023-01-01,STR-BAN-03,Bangalore,P0069,Peanut Butter 400g,Groceries,389,12,238.52
2023-01-01,STR-BAN-03,Bangalore,P0127,Nail Polish Set 6pc,Beauty,211,43,119.53
2023-01-01,STR-BAN-03,Bangalore,P0105,Spice Rack 16pc,Home & Kitchen,42,29,2873.14
2023-01-01,STR-BAN-03,Bangalore,P0091,Non-Stick Pan 24cm,Home & Kitchen,324,39,1416.75
2023-01-01,STR-BAN-03,Bangalore,P0168,Wings of Fire APJ Kalam,Books,469,23,828.4
2023-01-01,STR-BAN-03,Bangalore,P0094,Cotton Bedsheet King,Home & Kitchen,136,50,5100.19
2023-01-01,STR-BAN-03,Bangalore,P0148,Table Tennis Paddle,Sports,463,28,5613.5
2023-01-01,STR-BAN-03,Bangalore,P0002,Wireless Earbuds,Electronics,0,24,1970.67
2023-01-01,STR-BAN-03,Bangalore,P0181,LEGO Classic 500pc,Toys,0,12,2273.93
2023-01-01,STR-BAN-03,Bangalore,P0173,12 Rules for Life,Books,0,40,722.32
2023-01-01,STR-BAN-03,Bangalore,P0172,The Lean Startup,Books,437,38,923.19
2023-01-01,STR-BAN-03,Bangalore,P0073,Black Pepper 100g,Groceries,2,46,686.23
2023-01-01,STR-BAN-03,Bangalore,P0046,Sweatshirt Crew Neck,Clothing,123,37,1013.8
2023-01-01,STR-BAN-03,Bangalore,P0174,Educated Tara Westover,Books,279,49,1100.94
2023-01-01,STR-BAN-03,Bangalore,P0190,Toy Kitchen Set,Toys,335,23,1345.71
2023-01-01,STR-BAN-03,Bangalore,P0191,Remote Control Car,Toys,0,29,1174.14
2023-01-01,STR-BAN-03,Bangalore,P0045,Running Shorts,Clothing,268,49,572.65
2023-01-01,STR-BAN-03,Bangalore,P0120,Hair Oil Coconut 200ml,Beauty,295,35,643.48
2023-01-01,STR-BAN-03,Bangalore,P0177,The Subtle Art,Books,63,41,198.71
2023-01-01,STR-BAN-03,Bangalore,P0015,Charger 65W GaN,Electronics,141,23,21101.45
2023-01-01,STR-BAN-03,Bangalore,P0042,Ethnic Dupatta,Clothing,69,46,369.48
2023-01-01,STR-BAN-03,Bangalore,P0081,Cornflakes 500g,Groceries,241,10,399.01
2023-01-01,STR-BAN-03,Bangalore,P0138,Lipstick Matte,Beauty,294,48,2462.49
2023-01-01,STR-BAN-03,Bangalore,P0124,Kajal Waterproof,Beauty,400,24,1636.91
2023-01-01,STR-BAN-03,Bangalore,P0175,Dune Frank Herbert,Books,267,21,1149.76
2023-01-01,STR-BAN-03,Bangalore,P0026,Tablet Stand Adjustable,Electronics,335,19,12594.13
2023-01-01,STR-BAN-03,Bangalore,P0162,Sapiens,Books,196,22,941.3
2023-01-01,STR-BAN-03,Bangalore,P0057,Lehenga Choli,Clothing,214,35,897.92
2023-01-01,STR-BAN-03,Bangalore,P0053,Gym Tank Top,Clothing,305,45,1255.99
2023-01-01,STR-BAN-03,Bangalore,P0014,Laptop Sleeve 15in,Electronics,188,46,8028.19
2023-01-01,STR-BAN-04,Bangalore,P0155,Dumbbells 5kg Pair,Sports,108,45,946.96
2023-01-01,STR-BAN-04,Bangalore,P0071,Pasta Penne 500g,Groceries,448,13,152.15
2023-01-01,STR-BAN-04,Bangalore,P0064,Sugar 1kg,Groceries,33,10,488.25
2023-01-01,STR-BAN-04,Bangalore,P0121,Shampoo Anti-Dandruff 300ml,Beauty,38,42,2875.43
2023-01-01,STR-BAN-04,Bangalore,P0098,Dinner Set 24pc,Home & Kitchen,248,44,6329.29
2023-01-01,STR-BAN-04,Bangalore,P0043,Winter Sweater,Clothing,360,27,1193.39
2023-01-01,STR-BAN-04,Bangalore,P0051,Thermal Innerwear,Clothing,0,43,1579.66
2023-01-01,STR-BAN-04,Bangalore,P0011,HDMI Cable 2m,Electronics,144,40,9119.67
2023-01-01,STR-BAN-04,Bangalore,P0189,Telescope Starter,Toys,379,12,675.31
2023-01-01,STR-BAN-04,Bangalore,P0042,Ethnic Dupatta,Clothing,205,46,382.6
2023-01-01,STR-BAN-04,Bangalore,P0168,Wings of Fire APJ Kalam,Books,105,19,969.39
2023-01-01,STR-BAN-04,Bangalore,P0192,Doll House Furniture,Toys,431,26,899.35
2023-01-01,STR-BAN-04,Bangalore,P0010,Mouse Wireless,Electronics,30,48,2146.79
2023-01-01,STR-BAN-04,Bangalore,P0130,Body Lotion 400ml,Beauty,494,32,2997.98
2023-01-01,STR-BAN-04,Bangalore,P0024,Streaming Stick,Electronics,142,30,7042.35
2023-01-01,STR-BAN-04,Bangalore,P0009,Keyboard Mechanical,Electronics,46,25,16328.41
2023-01-01,STR-BAN-04,Bangalore,P0096,Mop Spin Bucket,Home & Kitchen,66,44,4300.55
2023-01-01,STR-BAN-04,Bangalore,P0150,Running Armband,Sports,27,32,2096.82
2023-01-01,STR-BAN-04,Bangalore,P0158,Weight Gloves Pair,Sports,369,27,4298.63
2023-01-01,STR-BAN-04,Bangalore,P0112,Cushion Cover Set 5pc,Home & Kitchen,318,11,3073.28
2023-01-01,STR-BAN-04,Bangalore,P0175,Dune Frank Herbert,Books,460,24,1136.57
2023-01-01,STR-BAN-04,Bangalore,P0102,Blender 750W,Home & Kitchen,135,22,6864.93
2023-01-01,STR-BAN-04,Bangalore,P0134,Beard Oil 50ml,Beauty,151,12,3199.47
2023-01-01,STR-BAN-04,Bangalore,P0033,Formal Shirt,Clothing,60,19,2457.62
2023-01-01,STR-BAN-04,Bangalore,P0170,The Psychology of Money,Books,193,34,221.42
2023-01-01,STR-BAN-04,Bangalore,P0178,Grit Angela Duckworth,Books,166,39,698.29
2023-01-01,STR-BAN-04,Bangalore,P0034,Kurta Set,Clothing,329,26,3664.43
2023-01-01,STR-BAN-04,Bangalore,P0145,Cricket Bat English Willow,Sports,148,34,2768.76
2023-01-01,STR-BAN-04,Bangalore,P0190,Toy Kitchen Set,Toys,387,34,1153.84
2023-01-01,STR-BAN-04,Bangalore,P0008,Portable SSD 512GB,Electronics,99,19,4517.66
2023-01-01,STR-BAN-04,Bangalore,P0052,Silk Scarf,Clothing,405,17,914.45
2023-01-01,STR-BAN-04,Bangalore,P0039,Denim Jacket,Clothing,267,47,3183.89
2023-01-01,STR-BAN-04,Bangalore,P0181,LEGO Classic 500pc,Toys,2,12,2354.47
2023-01-01,STR-BAN-04,Bangalore,P0076,Coconut Oil 1L,Groceries,395,35,300.21
2023-01-01,STR-BAN-04,Bangalore,P0111,Vacuum Flask 1L,Home & Kitchen,384,10,8351.02
2023-01-01,STR-BAN-04,Bangalore,P0148,Table Tennis Paddle,Sports,121,20,5750.96
2023-01-01,STR-BAN-04,Bangalore,P0078,Milk Powder 500g,Groceries,428,28,326.31
