shipment_id,order_id,origin_store,destination_city,ship_date,delivery_date,status,carrier
SHP-000261,WEB-011247,STR-LUC-01,Jaipur,2024-04-12,2024-04-13,Delivered,Shadowfax
SHP-000262,WEB-000316,STR-PUN-05,Mumbai,2023-05-22,2023-05-24,Delivered,DTDC
SHP-000263,WEB-014460,STR-DEL-03,Chennai,2024-03-21,2024-03-25,Delivered,DTDC
SHP-000264,WEB-007396,STR-DEL-02,Jaipur,2024-01-21,2024-01-23,Delivered,Ecom Express
SHP-000265,WEB-005816,STR-JAI-01,Mumbai,2024-09-22,,In Transit,Shadowfax
SHP-000266,WEB-007862,STR-JAI-02,Hyderabad,2023-01-15,2023-01-20,Delivered,Shadowfax
SHP-000267,WEB-005678,STR-HYD-01,Ahmedabad,2024-07-04,2024-07-09,Delivered,XpressBees
SHP-000268,WEB-010587,STR-BAN-02,Ahmedabad,2024-08-30,2024-09-04,Delivered,XpressBees
SHP-000269,WEB-006607,STR-BAN-05,Bangalore,2024-02-22,2024-02-27,Delivered,BlueDart
SHP-000270,WEB-005176,STR-PUN-01,Ahmedabad,2024-04-19,2024-05-03,Delivered,India Post
SHP-000271,WEB-009160,STR-HYD-04,Delhi,2024-02-26,2024-03-01,Delivered,BlueDart
SHP-000272,WEB-001981,STR-LUC-03,Bangalore,2023-06-25,2023-06-30,Delivered,BlueDart
SHP-000273,WEB-014169,STR-MUM-02,Chennai,2023-08-21,2023-08-26,Delivered,DTDC
SHP-000274,WEB-006758,STR-KOL-03,Pune,2023-02-24,2023-02-25,Delivered,BlueDart
SHP-000275,WEB-007678,STR-LUC-05,Pune,2023-04-10,2023-04-14,Delivered,India Post
SHP-000276,WEB-005125,STR-LUC-02,Lucknow,2025-01-16,2025-01-19,Delivered,XpressBees
SHP-000277,WEB-013951,STR-JAI-05,Kolkata,2023-09-29,2023-10-02,Delivered,BlueDart
SHP-000278,WEB-011051,STR-KOL-05,Kolkata,2024-07-08,2024-07-12,Delivered,DTDC
SHP-000279,WEB-014674,STR-BAN-04,Hyderabad,2023-04-07,2023-04-08,Delivered,Delhivery
SHP-000280,WEB-012069,STR-MUM-05,Lucknow,2023-08-12,2023-08-22,Delivered,Delhivery
SHP-000281,WEB-006495,STR-KOL-02,Hyderabad,2023-04-10,2023-04-11,Delivered,Shadowfax
SHP-000282,WEB-000116,STR-HYD-05,Lucknow,2023-03-03,2023-03-07,Delivered,Delhivery
SHP-000283,WEB-014627,STR-MUM-02,Bangalore,2023-09-06,2023-09-07,Delivered,XpressBees
SHP-000284,WEB-009691,STR-AHM-04,Chennai,2024-06-27,2024-07-02,Delivered,Ecom Express
SHP-000285,WEB-006585,STR-LUC-05,Ahmedabad,2024-03-31,2024-04-02,Delivered,Ecom Express
SHP-000286,WEB-001068,STR-KOL-02,Lucknow,2023-09-12,2023-09-20,Delivered,BlueDart
SHP-000287,WEB-005220,STR-BAN-02,Hyderabad,2024-03-23,2024-03-25,Delivered,Shadowfax
SHP-000288,WEB-008445,STR-JAI-04,Jaipur,2024-03-09,2024-03-11,Delivered,BlueDart
SHP-000289,WEB-006255,STR-BAN-02,Ahmedabad,2023-08-17,2023-08-20,Delivered,India Post
SHP-000290,WEB-004882,STR-JAI-02,Jaipur,2023-08-26,2023-08-30,Delivered,DTDC
SHP-000291,WEB-010184,STR-AHM-02,Ahmedabad,2023-11-27,2023-11-28,Delivered,Delhivery
SHP-000292,WEB-004508,STR-LUC-02,Jaipur,2023-10-25,2023-10-26,Delivered,DTDC
SHP-000293,WEB-003080,STR-HYD-05,Kolkata,2023-02-01,2023-02-03,Delivered,Shadowfax
SHP-000294,WEB-011379,STR-HYD-04,Lucknow,2025-01-17,2025-01-22,Returned,BlueDart
SHP-000295,WEB-012600,STR-BAN-04,Mumbai,2023-10-21,,In Transit,DTDC
SHP-000296,WEB-010294,STR-MUM-03,Mumbai,2024-12-10,2024-12-15,Delivered,Shadowfax
SHP-000297,WEB-008234,STR-BAN-04,Lucknow,2024-03-31,2024-04-04,Delayed,DTDC
SHP-000298,WEB-014402,STR-PUN-01,Mumbai,2024-06-23,2024-06-25,Delivered,DTDC
SHP-000299,WEB-000298,STR-LUC-05,Delhi,2024-04-05,2024-04-12,Delivered,Shadowfax
SHP-000300,WEB-001797,STR-KOL-02,Mumbai,2023-08-14,2023-08-16,Delivered,Shadowfax
SHP-000301,WEB-012807,STR-AHM-01,Kolkata,2023-07-05,,In Transit,Ecom Express
SHP-000302,WEB-002116,STR-LUC-02,Jaipur,2023-03-30,2023-04-09,Delivered,India Post
SHP-000303,WEB-010905,STR-AHM-05,Lucknow,2023-06-30,2023-07-05,Delivered,Delhivery
SHP-000304,WEB-007133,STR-LUC-03,Pune,2024-08-19,2024-08-24,Delivered,DTDC
SHP-000305,WEB-008725,STR-LUC-05,Lucknow,2024-10-17,2024-10-22,Delivered,BlueDart
SHP-000306,WEB-011814,STR-BAN-04,Ahmedabad,2023-02-06,2023-02-10,Delivered,BlueDart
SHP-000307,WEB-012709,STR-PUN-05,Delhi,2023-11-08,2023-11-12,Delivered,Ecom Express
SHP-000308,WEB-013402,STR-AHM-02,Pune,2024-02-02,2024-02-06,Delivered,XpressBees
SHP-000309,WEB-011037,STR-BAN-05,Ahmedabad,2024-10-04,2024-10-08,Delivered,Delhivery
SHP-000310,WEB-004661,STR-KOL-03,Lucknow,2024-09-27,2024-09-28,Delivered,Ecom Express
SHP-000311,WEB-003902,STR-MUM-01,Ahmedabad,2024-05-30,2024-06-04,Delivered,Delhivery
SHP-000312,WEB-011845,STR-HYD-05,Kolkata,2024-04-11,2024-04-13,Delivered,Shadowfax
SHP-000313,WEB-009866,STR-CHE-05,Delhi,2024-10-13,2024-10-15,Delivered,Delhivery
SHP-000314,WEB-004829,STR-DEL-03,Mumbai,2023-05-08,2023-05-12,Delivered,Shadowfax
SHP-000315,WEB-006301,STR-KOL-03,Delhi,2023-09-01,,In Transit,Ecom Express
SHP-000316,WEB-003213,STR-MUM-02,Jaipur,2024-07-15,2024-07-17,Delivered,Ecom Express
SHP-000317,WEB-002769,STR-DEL-04,Delhi,2024-07-06,2024-07-08,Delivered,DTDC
SHP-000318,WEB-003208,STR-AHM-01,Delhi,2023-04-29,2023-05-03,Delivered,India Post
SHP-000319,WEB-007828,STR-HYD-01,Pune,2023-03-30,2023-04-04,Delivered,XpressBees
SHP-000320,WEB-011119,STR-DEL-05,Bangalore,2023-04-17,2023-04-22,Delivered,DTDC
SHP-000321,WEB-013419,STR-JAI-04,Pune,2023-07-08,2023-07-10,Delivered,DTDC
SHP-000322,WEB-010366,STR-BAN-05,Hyderabad,2023-05-12,2023-05-19,Delivered,Ecom Express
SHP-000323,WEB-000640,STR-AHM-04,Jaipur,2024-01-20,2024-01-24,Delivered,Ecom Express
SHP-000324,WEB-004729,STR-MUM-03,Pune,2023-07-02,2023-07-15,Delivered,Ecom Express
SHP-000325,WEB-012048,STR-KOL-04,Jaipur,2023-12-24,2023-12-27,Delivered,DTDC
SHP-000326,WEB-002490,STR-KOL-03,Lucknow,2024-12-31,2025-01-13,Delivered,Ecom Express
SHP-000327,WEB-006716,STR-LUC-01,Chennai,2024-11-19,2024-11-23,Delivered,XpressBees
SHP-000328,WEB-001023,STR-BAN-01,Mumbai,2024-11-02,2024-11-04,Delivered,Ecom Express
SHP-000329,WEB-002549,STR-CHE-02,Hyderabad,2024-10-20,2024-10-21,Delivered,India Post
SHP-000330,WEB-010782,STR-CHE-05,Mumbai,2024-11-17,2024-11-18,Delivered,Ecom Express
SHP-000331,WEB-010206,STR-KOL-01,Jaipur,2024-01-01,2024-01-04,Delivered,XpressBees
SHP-000332,WEB-012860,STR-HYD-05,Chennai,2023-10-31,2023-11-07,Delivered,Ecom Express
SHP-000333,WEB-007131,STR-KOL-05,Bangalore,2024-12-24,2024-12-27,Delivered,Shadowfax
SHP-000334,WEB-011104,STR-BAN-01,Delhi,2024-05-14,2024-05-15,Delivered,BlueDart
SHP-000335,WEB-009926,STR-HYD-01,Mumbai,2024-10-30,2024-11-03,Delivered,Ecom Express
SHP-000336,WEB-009169,STR-AHM-01,Pune,2024-02-28,2024-03-02,Delivered,BlueDart
SHP-000337,WEB-001978,STR-JAI-02,Delhi,2023-07-09,2023-07-12,Delivered,Ecom Express
SHP-000338,WEB-007232,STR-LUC-01,Kolkata,2024-06-30,2024-07-03,Delivered,Delhivery
SHP-000339,WEB-006175,STR-CHE-02,Lucknow,2023-01-18,2023-01-31,Delivered,XpressBees
SHP-000340,WEB-011339,STR-JAI-01,Hyderabad,2023-12-16,2023-12-25,Delivered,DTDC
SHP-000341,WEB-001756,STR-AHM-03,Delhi,2024-07-14,2024-07-18,Delivered,Ecom Express
SHP-000342,WEB-012077,STR-CHE-01,Kolkata,2023-01-24,2023-01-26,Delivered,Ecom Express
SHP-000343,WEB-014553,STR-KOL-04,Bangalore,2023-09-29,2023-10-13,Delivered,BlueDart
SHP-000344,WEB-005195,STR-AHM-05,Ahmedabad,2024-12-16,2024-12-21,Delivered,Shadowfax
SHP-000345,WEB-013133,STR-HYD-03,Delhi,2023-05-27,,In Transit,Ecom Express
SHP-000346,WEB-002207,STR-KOL-01,Ahmedabad,2024-11-28,2024-11-29,Delivered,XpressBees
SHP-000347,WEB-008996,STR-BAN-01,Delhi,2023-01-20,2023-01-22,Delivered,BlueDart
SHP-000348,WEB-013507,STR-MUM-02,Kolkata,2023-04-04,2023-04-09,Returned,India Post
SHP-000349,WEB-011653,STR-CHE-02,Mumbai,2023-03-04,2023-03-08,Delivered,BlueDart
SHP-000350,WEB-012759,STR-KOL-03,Delhi,2023-05-21,2023-05-22,Delivered,Ecom Express
SHP-000351,WEB-008162,STR-AHM-05,Hyderabad,2023-01-23,2023-01-24,Delayed,BlueDart
SHP-000352,WEB-008177,STR-KOL-03,Lucknow,2023-12-06,2023-12-11,Delivered,XpressBees
SHP-000353,WEB-013036,STR-MUM-03,Delhi,2023-04-14,2023-04-18,Delivered,Delhivery
SHP-000354,WEB-011894,STR-AHM-02,Kolkata,2024-09-09,2024-09-12,Delivered,Delhivery
SHP-000355,WEB-014844,STR-DEL-01,Pune,2024-09-06,2024-09-11,Delivered,Shadowfax
SHP-000356,WEB-003629,STR-PUN-02,Delhi,2023-02-14,2023-02-17,Delivered,Ecom Express
SHP-000357,WEB-009871,STR-HYD-03,Delhi,2023-01-25,2023-01-27,Delivered,India Post
SHP-000358,WEB-001568,STR-AHM-02,Pune,2024-05-20,2024-05-23,Delivered,Shadowfax
SHP-000359,WEB-006143,STR-MUM-01,Kolkata,2024-01-12,2024-01-16,Delivered,XpressBees
SHP-000360,WEB-007769,STR-CHE-01,Mumbai,2023-08-19,2023-08-20,Delivered,Delhivery
SHP-000361,WEB-006760,STR-AHM-04,Pune,2023-01-27,2023-02-01,Delivered,DTDC
SHP-000362,WEB-011485,STR-LUC-04,Delhi,2023-05-15,2023-05-18,Delivered,BlueDart
SHP-000363,WEB-003590,STR-CHE-02,Ahmedabad,2023-06-13,2023-06-16,Delivered,India Post
SHP-000364,WEB-005314,STR-CHE-05,Pune,2024-08-07,2024-08-09,Delivered,Delhivery
SHP-000365,WEB-006447,STR-LUC-03,Kolkata,2023-07-24,2023-07-26,Delivered,Shadowfax
SHP-000366,WEB-010305,STR-JAI-05,Mumbai,2023-07-29,2023-07-30,Delivered,India Post
SHP-000367,WEB-011586,STR-CHE-02,Hyderabad,2024-03-06,2024-03-14,Delivered,Shadowfax
SHP-000368,WEB-009077,STR-AHM-05,Hyderabad,2023-12-25,2023-12-28,Delayed,DTDC
SHP-000369,WEB-007294,STR-KOL-04,Pune,2024-03-04,2024-03-06,Delivered,India Post
SHP-000370,WEB-003148,STR-LUC-05,Ahmedabad,2024-10-18,2024-10-21,Delivered,BlueDart
SHP-000371,WEB-014351,STR-HYD-01,Chennai,2024-11-11,2024-11-15,Delivered,India Post
SHP-000372,WEB-010701,STR-DEL-04,Jaipur,2024-01-06,2024-01-11,Delivered,DTDC
SHP-000373,WEB-009803,STR-AHM-03,Pune,2024-02-04,2024-02-06,Delivered,Delhivery
SHP-000374,WEB-013730,STR-AHM-03,Pune,2024-08-22,2024-09-04,Delivered,Ecom Express
SHP-000375,WEB-002630,STR-MUM-01,Chennai,2023-10-17,2023-10-19,Delivered,DTDC
SHP-000376,WEB-003495,STR-JAI-03,Bangalore,2023-10-04,2023-10-09,Delivered,BlueDart
SHP-000377,WEB-006257,STR-AHM-04,Hyderabad,2023-04-14,2023-04-18,Delivered,India Post
SHP-000378,WEB-001642,STR-CHE-02,Ahmedabad,2024-03-11,2024-03-12,Delivered,DTDC
SHP-000379,WEB-002012,STR-KOL-03,Bangalore,2024-05-25,2024-05-29,Delivered,DTDC
SHP-000380,WEB-004776,STR-HYD-02,Lucknow,2024-05-07,2024-05-08,Delivered,BlueDart
SHP-000381,WEB-006774,STR-MUM-03,Pune,2023-08-09,2023-08-13,Delivered,XpressBees
SHP-000382,WEB-009587,STR-BAN-02,Delhi,2023-09-11,2023-09-24,Delivered,Ecom Express
SHP-000383,WEB-006844,STR-PUN-03,Kolkata,2024-11-22,2024-12-02,Delivered,XpressBees
SHP-000384,WEB-001162,STR-JAI-02,Hyderabad,2025-01-19,2025-01-21,Delivered,Ecom Express
SHP-000385,WEB-004402,STR-AHM-03,Jaipur,2023-02-21,2023-02-22,Delivered,Ecom Express
SHP-000386,WEB-000216,STR-DEL-03,Mumbai,2023-06-24,2023-06-26,Delivered,Ecom Express
SHP-000387,WEB-012686,STR-JAI-03,Kolkata,2024-01-04,2024-01-06,Delivered,Shadowfax
SHP-000388,WEB-000730,STR-JAI-02,Mumbai,2024-09-29,2024-10-02,Delivered,BlueDart
SHP-000389,WEB-011181,STR-BAN-05,Lucknow,2024-10-08,2024-10-09,Delivered,DTDC
SHP-000390,WEB-014685,STR-LUC-04,Delhi,2023-12-07,2023-12-08,Delivered,XpressBees
SHP-000391,WEB-012006,STR-PUN-05,Ahmedabad,2023-11-02,2023-11-03,Delivered,Ecom Express
SHP-000392,WEB-000551,STR-PUN-02,Bangalore,2023-06-06,2023-06-10,Delivered,Shadowfax
SHP-000393,WEB-014378,STR-PUN-05,Ahmedabad,2023-02-08,2023-02-13,Delivered,DTDC
SHP-000394,WEB-000020,STR-DEL-05,Jaipur,2023-01-26,2023-01-30,Delivered,India Post
SHP-000395,WEB-001335,STR-PUN-03,Chennai,2024-10-12,2024-10-14,Delivered,BlueDart
SHP-000396,WEB-004062,STR-JAI-02,Lucknow,2023-08-12,2023-08-13,Delivered,DTDC
SHP-000397,WEB-002600,STR-HYD-04,Ahmedabad,2023-02-27,2023-03-03,Delivered,DTDC
SHP-000398,WEB-013307,STR-DEL-02,Lucknow,2024-02-02,2024-02-04,Delivered,Shadowfax
SHP-000399,WEB-005002,STR-LUC-03,Lucknow,2024-09-19,2024-09-23,Returned,Ecom Express
SHP-000400,WEB-000583,STR-PUN-03,Lucknow,2024-04-30,2024-05-05,Delivered,Delhivery
SHP-000401,WEB-004530,STR-AHM-03,Mumbai,2023-05-18,2023-05-22,Delivered,BlueDart
SHP-000402,WEB-000126,STR-DEL-02,Mumbai,2025-01-16,2025-01-21,Delivered,India Post
SHP-000403,WEB-003309,STR-HYD-04,Hyderabad,2024-12-18,2024-12-22,Delivered,BlueDart
SHP-000404,WEB-008520,STR-BAN-04,Bangalore,2023-06-07,2023-06-11,Delivered,Shadowfax
SHP-000405,WEB-006715,STR-JAI-05,Chennai,2023-10-08,2023-10-11,Delivered,XpressBees
SHP-000406,WEB-013961,STR-AHM-03,Chennai,2023-01-05,2023-01-06,Delivered,BlueDart
SHP-000407,WEB-012929,STR-DEL-05,Hyderabad,2024-04-27,2024-04-28,Delivered,BlueDart
SHP-000408,WEB-013137,STR-HYD-04,Jaipur,2023-09-06,2023-09-11,Delivered,BlueDart
SHP-000409,WEB-003713,STR-MUM-01,Bangalore,2024-01-26,2024-02-07,Delivered,Delhivery
SHP-000410,WEB-006132,STR-DEL-02,Kolkata,2023-11-23,2023-11-27,Delivered,DTDC
SHP-000411,WEB-014863,STR-DEL-02,Bangalore,2023-01-24,2023-01-26,Delivered,Shadowfax
SHP-000412,WEB-010931,STR-MUM-04,Pune,2024-08-26,2024-08-29,Delivered,Ecom Express
SHP-000413,WEB-013189,STR-KOL-02,Pune,2023-11-13,2023-11-15,Delivered,DTDC
SHP-000414,WEB-009177,STR-BAN-02,Mumbai,2024-06-11,2024-06-12,Delivered,DTDC
SHP-000415,WEB-011609,STR-HYD-05,Kolkata,2023-10-05,2023-10-06,Delivered,Ecom Express
SHP-000416,WEB-008272,STR-BAN-03,Chennai,2023-10-30,2023-11-13,Delivered,BlueDart
SHP-000417,WEB-005982,STR-LUC-05,Bangalore,2023-10-16,2023-10-20,Delivered,DTDC
SHP-000418,WEB-008775,STR-KOL-01,Mumbai,2023-06-29,2023-07-02,Delivered,Shadowfax
SHP-000419,WEB-010178,STR-LUC-05,Bangalore,2023-08-22,2023-08-24,Delivered,BlueDart
SHP-000420,WEB-007710,STR-KOL-02,Delhi,2024-04-15,2024-04-23,Delivered,BlueDart
SHP-000421,WEB-013038,STR-JAI-05,Jaipur,2024-05-17,2024-05-22,Delivered,India Post
SHP-000422,WEB-009761,STR-KOL-01,Hyderabad,2024-01-01,2024-01-06,Delivered,XpressBees
SHP-000423,WEB-008277,STR-MUM-03,Ahmedabad,2023-05-11,2023-05-14,Delivered,Delhivery
SHP-000424,WEB-009566,STR-KOL-04,Mumbai,2024-10-12,2024-10-14,Delivered,Ecom Express
SHP-000425,WEB-005896,STR-LUC-05,Mumbai,2023-03-18,2023-03-23,Delivered,Shadowfax
SHP-000426,WEB-009476,STR-HYD-04,Lucknow,2024-11-15,2024-11-18,Delivered,Ecom Express
SHP-000427,WEB-006364,STR-HYD-01,Delhi,2023-06-12,2023-06-26,Delivered,Ecom Express
SHP-000428,WEB-007750,STR-BAN-01,Bangalore,2023-10-12,2023-10-23,Delivered,Delhivery
SHP-000429,WEB-007273,STR-AHM-05,Bangalore,2023-07-15,2023-07-22,Delivered,Shadowfax
SHP-000430,WEB-000002,STR-AHM-05,Mumbai,2024-07-30,2024-08-01,Delivered,Ecom Express
SHP-000431,WEB-010263,STR-LUC-02,Kolkata,2024-07-15,2024-07-26,Delivered,Ecom Express
SHP-000432,WEB-010649,STR-CHE-02,Lucknow,2024-05-19,2024-05-24,Delivered,XpressBees
SHP-000433,WEB-013733,STR-PUN-01,Bangalore,2024-01-25,2024-01-28,Delivered,India Post
SHP-000434,WEB-000883,STR-JAI-01,Bangalore,2023-10-06,2023-10-08,Delivered,India Post
SHP-000435,WEB-003590,STR-JAI-03,Ahmedabad,2023-04-06,2023-04-07,Delivered,BlueDart
SHP-000436,WEB-009377,STR-DEL-01,Kolkata,2023-04-14,2023-04-21,Delivered,Delhivery
SHP-000437,WEB-001297,STR-PUN-01,Ahmedabad,2024-06-14,2024-06-17,Delivered,BlueDart
SHP-000438,WEB-010710,STR-AHM-04,Ahmedabad,2024-09-13,2024-09-15,Delivered,Shadowfax
SHP-000439,WEB-002883,STR-MUM-03,Pune,2024-07-27,2024-07-31,Delayed,Delhivery
SHP-000440,WEB-006320,STR-KOL-04,Jaipur,2023-12-08,2023-12-15,Delivered,XpressBees
SHP-000441,WEB-012541,STR-PUN-02,Kolkata,2024-12-13,2024-12-23,Delivered,Ecom Express
SHP-000442,WEB-003629,STR-KOL-05,Kolkata,2024-01-26,2024-02-02,Delivered,Ecom Express
SHP-000443,WEB-007008,STR-DEL-04,Bangalore,2024-10-07,,In Transit,BlueDart
SHP-000444,WEB-010815,STR-KOL-03,Delhi,2023-07-16,2023-07-25,Delivered,Shadowfax
SHP-000445,WEB-000694,STR-PUN-05,Lucknow,2024-11-04,2024-11-08,Delivered,BlueDart
SHP-000446,WEB-000084,STR-MUM-04,Chennai,2024-01-05,,In Transit,XpressBees
SHP-000447,WEB-012626,STR-LUC-05,Jaipur,2024-09-29,2024-10-02,Delivered,DTDC
SHP-000448,WEB-006922,STR-JAI-01,Mumbai,2024-01-24,2024-01-27,Delivered,Ecom Express
SHP-000449,WEB-011370,STR-KOL-05,Ahmedabad,2024-08-18,2024-08-20,Delivered,Shadowfax
SHP-000450,WEB-011516,STR-BAN-02,Chennai,2024-07-09,2024-07-11,Delivered,XpressBees
SHP-000451,WEB-012476,STR-LUC-04,Pune,2024-04-11,2024-04-16,Delivered,Shadowfax
SHP-000452,WEB-003753,STR-CHE-01,Jaipur,2023-10-21,2023-10-23,Delivered,Delhivery
SHP-000453,WEB-006301,STR-DEL-05,Lucknow,2023-04-27,2023-04-30,Delivered,India Post
SHP-000454,WEB-009529,STR-HYD-04,Mumbai,2023-08-27,2023-08-31,Delivered,Delhivery
SHP-000455,WEB-012493,STR-JAI-01,Mumbai,2024-06-02,2024-06-06,Delivered,Ecom Express
SHP-000456,WEB-012033,STR-DEL-05,Jaipur,2024-01-14,2024-01-18,Delivered,India Post
SHP-000457,WEB-005603,STR-HYD-04,Lucknow,2024-02-01,2024-02-03,Delivered,BlueDart
SHP-000458,WEB-002511,STR-PUN-01,Pune,2023-08-16,2023-08-20,Delivered,DTDC
SHP-000459,WEB-005668,STR-CHE-05,Bangalore,2023-03-25,2023-03-27,Delivered,DTDC
SHP-000460,WEB-009346,STR-DEL-05,Delhi,2024-05-02,2024-05-12,Delivered,XpressBees
SHP-000461,WEB-001580,STR-LUC-05,Chennai,2024-01-10,2024-01-13,Delivered,India Post
SHP-000462,WEB-007943,STR-BAN-05,Delhi,2024-06-02,2024-06-05,Delivered,India Post
SHP-000463,WEB-000698,STR-CHE-01,Delhi,2023-09-03,2023-09-10,Delivered,India Post
SHP-000464,WEB-011724,STR-BAN-03,Jaipur,2023-01-11,,In Transit,Ecom Express
SHP-000465,WEB-013452,STR-AHM-02,Mumbai,2025-01-30,2025-02-01,Delivered,India Post
SHP-000466,WEB-008851,STR-LUC-04,Pune,2023-11-27,2023-11-30,Delivered,Shadowfax
SHP-000467,WEB-007704,STR-DEL-05,Mumbai,2024-06-18,2024-06-22,Delivered,Ecom Express
SHP-000468,WEB-010347,STR-LUC-02,Jaipur,2023-12-17,2023-12-19,Delivered,India Post
SHP-000469,WEB-006254,STR-HYD-05,Delhi,2024-04-05,2024-04-08,Delivered,DTDC
SHP-000470,WEB-007890,STR-AHM-02,Ahmedabad,2023-01-22,2023-01-31,Delivered,DTDC
SHP-000471,WEB-009608,STR-AHM-01,Ahmedabad,2023-06-16,2023-06-17,Delivered,DTDC
SHP-000472,WEB-014149,STR-CHE-02,Pune,2024-10-24,2024-10-26,Delivered,Shadowfax
SHP-000473,WEB-005437,STR-DEL-05,Chennai,2024-03-22,2024-03-26,Delivered,BlueDart
SHP-000474,WEB-007836,STR-KOL-03,Mumbai,2023-08-03,2023-08-04,Delivered,India Post
SHP-000475,WEB-012433,STR-AHM-02,Chennai,2023-01-08,2023-01-11,Delivered,Shadowfax
SHP-000476,WEB-010196,STR-HYD-01,Chennai,2023-05-02,2023-05-03,Delivered,India Post
SHP-000477,WEB-000249,STR-CHE-03,Mumbai,2024-12-31,2025-01-02,Delivered,XpressBees
SHP-000478,WEB-014090,STR-HYD-03,Hyderabad,2025-01-05,2025-01-08,Delivered,BlueDart
SHP-000479,WEB-011032,STR-LUC-01,Delhi,2024-09-14,2024-09-21,Delivered,Delhivery
SHP-000480,WEB-003007,STR-DEL-05,Kolkata,2024-11-24,2024-12-01,Delivered,Delhivery
SHP-000481,WEB-014853,STR-CHE-05,Kolkata,2024-07-14,2024-07-19,Delivered,India Post
SHP-000482,WEB-002559,STR-LUC-02,Delhi,2023-10-04,2023-10-08,Delayed,XpressBees
SHP-000483,WEB-010183,STR-LUC-03,Bangalore,2024-11-27,2024-12-02,Delivered,Shadowfax
SHP-000484,WEB-010239,STR-JAI-04,Bangalore,2024-06-03,2024-06-08,Delivered,India Post
SHP-000485,WEB-003224,STR-LUC-05,Hyderabad,2023-06-25,2023-06-26,Delivered,DTDC
SHP-000486,WEB-010265,STR-KOL-04,Chennai,2023-07-21,2023-07-23,Delivered,XpressBees
SHP-000487,WEB-003876,STR-MUM-05,Delhi,2024-08-30,2024-09-03,Delivered,Ecom Express
SHP-000488,WEB-002825,STR-KOL-01,Chennai,2024-10-30,2024-11-03,Delivered,India Post
SHP-000489,WEB-003192,STR-PUN-02,Jaipur,2024-04-25,2024-04-26,Returned,XpressBees
SHP-000490,WEB-005112,STR-PUN-02,Chennai,2023-04-07,2023-04-11,Delivered,Delhivery
SHP-000491,WEB-001535,STR-PUN-03,Bangalore,2023-08-10,,In Transit,DTDC
SHP-000492,WEB-008277,STR-PUN-01,Jaipur,2023-11-06,2023-11-08,Delivered,India Post
SHP-000493,WEB-008769,STR-LUC-05,Mumbai,2023-06-23,2023-06-25,Delivered,Ecom Express
SHP-000494,WEB-008726,STR-LUC-01,Lucknow,2023-08-07,2023-08-10,Delivered,Ecom Express
SHP-000495,WEB-008476,STR-AHM-05,Jaipur,2024-03-15,2024-03-18,Delivered,Shadowfax
SHP-000496,WEB-002150,STR-HYD-03,Delhi,2023-09-21,2023-09-26,Delivered,Ecom Express
SHP-000497,WEB-011581,STR-JAI-02,Kolkata,2023-10-21,2023-10-23,Delivered,Delhivery
SHP-000498,WEB-009112,STR-CHE-02,Lucknow,2024-03-01,2024-03-04,Delivered,XpressBees
SHP-000499,WEB-009653,STR-KOL-05,Ahmedabad,2024-10-11,2024-10-15,Delivered,BlueDart
SHP-000500,WEB-013794,STR-BAN-03,Kolkata,2023-06-14,2023-06-18,Delivered,DTDC
SHP-000501,WEB-014978,STR-BAN-04,Jaipur,2023-05-07,2023-05-11,Delivered,Delhivery
SHP-000502,WEB-011256,STR-JAI-05,Lucknow,2023-04-07,2023-04-15,Delivered,India Post
SHP-000503,WEB-007715,STR-BAN-01,Ahmedabad,2023-10-20,2023-10-21,Delivered,Delhivery
SHP-000504,WEB-002111,STR-KOL-01,Pune,2024-10-11,2024-10-13,Delivered,Shadowfax
SHP-000505,WEB-004797,STR-LUC-03,Chennai,2024-01-25,2024-02-05,Delivered,India Post
SHP-000506,WEB-006943,STR-CHE-05,Delhi,2023-06-01,2023-06-05,Delayed,India Post
SHP-000507,WEB-008255,STR-DEL-01,Pune,2023-11-13,2023-11-27,Delivered,XpressBees
SHP-000508,WEB-003256,STR-CHE-05,Delhi,2023-12-18,2023-12-22,Delivered,BlueDart
SHP-000509,WEB-006771,STR-HYD-01,Delhi,2024-01-28,2024-02-02,Returned,India Post
SHP-000510,WEB-011773,STR-KOL-03,Ahmedabad,2023-07-21,2023-07-26,Delivered,DTDC
SHP-000511,WEB-010893,STR-AHM-05,Mumbai,2024-05-05,2024-05-08,Delivered,Shadowfax
SHP-000512,WEB-013029,STR-DEL-01,Pune,2024-08-15,,In Transit,DTDC
SHP-000513,WEB-007010,STR-KOL-02,Hyderabad,2024-08-07,2024-08-08,Delivered,XpressBees
SHP-000514,WEB-012605,STR-MUM-04,Lucknow,2023-05-31,2023-06-04,Delivered,Delhivery
SHP-000515,WEB-003334,STR-AHM-02,Jaipur,2024-04-22,2024-04-27,Delivered,Delhivery
SHP-000516,WEB-007459,STR-BAN-04,Lucknow,2023-06-16,2023-06-19,Delivered,India Post
SHP-000517,WEB-003206,STR-HYD-05,Delhi,2023-10-24,2023-11-06,Delivered,Shadowfax
SHP-000518,WEB-000676,STR-HYD-01,Mumbai,2023-02-28,2023-03-03,Delivered,India Post
SHP-000519,WEB-007449,STR-DEL-01,Ahmedabad,2023-03-28,2023-04-01,Delivered,Shadowfax
SHP-000520,WEB-012706,STR-MUM-05,Jaipur,2023-08-28,2023-09-01,Delivered,Delhivery
